config_id,config_hash,checkpoint_hash,random_seed,MAX_NODES,MAX_HEIGHT,init_pop_method,max_iterations,pop_size,tourn_size,cxpb,mutpb,constants_range_json,ELITE_SIZE,LOG_METRICS_EVERY,hof_size,best_train_r2,best_test_r2,best_train_huber_loss,best_train_adj_r2,best_test_adj_r2,best_train_smape,best_test_smape,best_train_mae,best_test_mae,best_num_nodes,best_height,best_expression,hof_csv,population_csv,checkpoint_path,reached_target,stop_reason
beam_grid_0097,1bd42b5f4a,7e377cc1a5,42,400,30,oblesa,100,2000,150,0.65,0.7,"[-50.0, 50.0]",5,100,50,0.5418649215895277,0.504787542002846,0.0193763212878841,0.5413978882978763,0.502761915156356,0.3067604106855103,0.3152605746473423,0.1503711751202596,0.1554163591269185,232.0,29.0,"exp(div(identity(identity(sub(identity(identity(sub(X1, div(div(add(X4, 32.48583402227942), X0), sub(add(div(div(div(X4, identity(sq2(X14))), sub(X4, X10)), identity(sqrt(sq2(add(sqrt(X6), exp(X5)))))), sqrt(X17)), sub(sq2(sub(sq2(X14), sq2(X13))), -11.107099407879204)))))), div(X10, sub(add(div(div(X8, sub(X16, X15)), X8), 10.805465488147881), sub(X1, -11.107099407879204)))))), sub(div(identity(identity(sub(identity(sub(identity(identity(sub(X1, add(X4, 32.48583402227942)))), div(identity(identity(sq2(log(X3)))), sub(add(div(div(X4, X1), add(X4, 32.48583402227942)), 10.805465488147881), sub(div(X15, sq2(X13)), -11.107099407879204))))), div(identity(sub(X1, div(X12, X8))), sub(add(div(X3, X8), 10.805465488147881), sub(X10, -11.107099407879204)))))), -11.107099407879204), sub(add(X4, 32.48583402227942), sq3(exp(exp(div(div(sub(X1, X5), X15), sub(identity(X6), sub(X8, sub(div(identity(identity(sub(identity(sub(identity(identity(div(div(add(X4, 32.48583402227942), X0), sub(add(div(sqrt(sq2(X13)), sqrt(sqrt(exp(sq2(sqrt(identity(X13))))))), sqrt(X17)), X14)))), div(identity(identity(add(X4, 32.48583402227942))), sub(add(div(div(X4, X1), add(identity(sq2(identity(div(identity(X11), sqrt(X2))))), 32.48583402227942)), 10.805465488147881), sub(div(X15, sq2(div(sqrt(sq2(X13)), X3))), -11.107099407879204))))), div(identity(sub(X1, sq2(X13))), sub(X10, add(identity(add(X8, div(X18, X1))), sq2(X4))))))), -11.107099407879204), sub(add(X4, X4), sq3(exp(exp(div(add(X4, 32.48583402227942), sub(identity(X0), sub(X8, div(X15, -11.107099407879204)))))))))))))))))))",results/exp_perf_beam_grid_search_0097_1bd42b5f4a_hall_of_fame.csv,results/exp_perf_beam_grid_search_0097_1bd42b5f4a_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_7e377cc1a5.pkl,False,max_iterations
beam_grid_0039,5462de2032,5111176f18,42,400,30,oblesa,100,2500,100,0.55,0.7,"[-50.0, 50.0]",10,100,50,0.5413884973648064,0.5099539682119623,0.0193964711285808,0.5409209783954927,0.5079494742175656,0.3065732568744215,0.3137430504216801,0.1510286192763249,0.155323987775718,183.0,25.0,"div(33.5638701915741, add(sub(sub(sqrt(sqrt(div(X4, sq2(X0)))), sub(sqrt(identity(X5)), X17)), sub(sqrt(identity(X9)), sqrt(sq2(mul(sqrt(div(X11, sqrt(add(sqrt(div(X4, X15)), sqrt(add(sq2(identity(div(X6, X10))), X3)))))), exp(X17)))))), add(sub(mul(sqrt(div(X11, sqrt(add(sqrt(div(X4, X15)), sqrt(add(sq2(identity(div(X6, X10))), X3)))))), exp(X17)), identity(X18)), add(sub(sub(sqrt(sqrt(X5)), sub(sqrt(identity(sqrt(sqrt(X3)))), sqrt(log(X12)))), sub(sqrt(identity(X5)), sqrt(sqrt(identity(X5))))), add(sub(X15, X13), add(sub(sub(sub(sqrt(sqrt(X5)), sub(sqrt(identity(X5)), X15)), sub(sqrt(identity(X5)), sqrt(sqrt(identity(sub(sqrt(identity(X5)), sqrt(sqrt(identity(X5))))))))), sub(sqrt(identity(sqrt(add(sq2(identity(X5)), X4)))), sqrt(sq2(div(X11, X12))))), add(X0, add(add(add(X1, X15), 33.5638701915741), sqrt(add(sqrt(div(X10, sq2(X0))), sqrt(add(sq2(mul(X16, sub(mul(sqrt(div(X11, sqrt(add(sqrt(div(X13, X15)), sqrt(add(sq2(identity(X5)), add(identity(X5), div(identity(X15), identity(X2))))))))), exp(exp(X17))), X13))), X17))))))))))))",results/exp_perf_beam_grid_search_0039_5462de2032_hall_of_fame.csv,results/exp_perf_beam_grid_search_0039_5462de2032_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_5111176f18.pkl,False,max_iterations
beam_grid_0087,1a3cb6dbed,cb236221ee,42,400,30,oblesa,100,2500,60,0.55,0.65,"[-50.0, 50.0]",5,100,50,0.5407430937036364,0.522733197808182,0.0194237677694374,0.5402749167951896,0.5207809762276341,0.311159472004608,0.3137948566359901,0.1542500722389752,0.15595119978197,165.0,30.0,"exp(mul(-0.02759993076324463, add(add(X17, add(X15, identity(add(add(mul(-0.02759993076324463, sqrt(sq2(X11))), add(X16, add(X17, identity(add(add(log(sqrt(sq2(div(mul(identity(mul(X1, identity(sub(X11, log(div(X2, X12)))))), sq2(add(add(add(X15, X0), X15), X0))), mul(exp(add(X13, X18)), X3))))), add(mul(-0.02759993076324463, add(add(add(X11, add(identity(sub(X11, X1)), sub(add(identity(sub(X11, log(mul(X1, X11)))), sub(X5, sqrt(X17))), sqrt(mul(identity(mul(X1, X11)), sq2(add(X6, X15))))))), add(X11, add(identity(sub(X11, X15)), sub(add(identity(sub(X11, log(sq3(X2)))), sub(X5, sqrt(X17))), sqrt(mul(identity(mul(X1, X11)), sq2(add(X6, X15)))))))), add(identity(sub(X11, X16)), sub(X5, sqrt(mul(identity(mul(sqrt(sq2(div(mul(identity(mul(X1, X11)), sq2(add(X0, add(X15, add(X15, X0))))), mul(exp(add(X13, X14)), X1)))), X11)), sq2(add(X6, X15)))))))), add(X15, sqrt(sq2(sqrt(sq3(sqrt(X11)))))))), X15))))), X15)))), X15)))",results/exp_perf_beam_grid_search_0087_1a3cb6dbed_hall_of_fame.csv,results/exp_perf_beam_grid_search_0087_1a3cb6dbed_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_cb236221ee.pkl,False,max_iterations
beam_grid_0093,8ad752360c,de9099fd71,42,400,30,oblesa,100,2000,150,0.6,0.65,"[-50.0, 50.0]",5,100,50,0.5397009889369603,0.5158944505119207,0.0194678424489944,0.5392317496832744,0.5139142555839824,0.3082102424756877,0.3150165803298178,0.1526462669926138,0.1566038332834608,237.0,30.0,"div(add(X13, add(X13, 33.66093635559082)), add(add(add(add(add(add(add(add(add(add(add(sqrt(add(sqrt(X5), mul(X11, X15))), sqrt(identity(X16))), add(mul(add(add(add(add(add(add(add(add(add(add(add(add(sqrt(add(sqrt(X5), mul(X11, sq2(sq2(X17))))), X11), mul(X11, X16)), add(add(add(add(sqrt(X5), 33.66093635559082), sqrt(sqrt(sqrt(identity(X8))))), sqrt(X11)), exp(mul(mul(X9, add(sqrt(sq3(X2)), X11)), -0.9870464545581683)))), X15), sub(X15, add(sub(X6, sqrt(X11)), sqrt(X1)))), mul(X11, X15)), add(sqrt(add(sqrt(X5), mul(X11, X12))), X11)), mul(div(X5, X8), add(X3, X11))), sub(sub(X15, add(sub(X6, sub(exp(X14), identity(X7))), sqrt(X1))), add(sub(add(X7, X5), sub(X17, add(sub(sqrt(X5), sqrt(X11)), sq2(sub(X17, add(sub(sqrt(X5), X17), sq2(X14))))))), add(sub(X6, sub(exp(X14), identity(identity(mul(X4, X0))))), sqrt(X1))))), X17), X15), sqrt(X11)), div(sqrt(X8), X8)), sqrt(X17))), add(add(add(add(X1, 33.66093635559082), sqrt(sqrt(sqrt(X5)))), sqrt(X11)), exp(mul(mul(X9, add(sqrt(sq3(X2)), X11)), -0.9870464545581683)))), X15), sub(X14, add(sub(sqrt(X5), sqrt(X11)), sqrt(X1)))), X0), sub(X15, X13)), mul(div(X5, X8), add(X3, X11))), sub(X0, add(sub(sqrt(add(X11, X5)), sub(X17, add(sub(sqrt(X5), sqrt(add(sqrt(X5), mul(X11, X15)))), sq2(X14)))), sqrt(X5)))), X15), X15))",results/exp_perf_beam_grid_search_0093_8ad752360c_hall_of_fame.csv,results/exp_perf_beam_grid_search_0093_8ad752360c_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_de9099fd71.pkl,False,max_iterations
beam_grid_0245,c6beef1b79,d8abdaf898,42,400,30,oblesa,100,3000,100,0.6,0.65,"[-50.0, 50.0]",5,100,50,0.5377484622698003,0.5219337858443746,0.0195504224255317,0.5372772325661372,0.5199782943332967,0.3137287862595526,0.3199718798369899,0.1564107441772373,0.1585669735229242,400.0,28.0,"log(div(-48.808003310114145, add(div(X11, add(div(X11, add(X17, add(mul(X13, X17), add(sqrt(X14), add(X13, add(X17, -27.602465450763702)))))), add(mul(X13, X17), add(X17, add(div(X11, add(X17, add(mul(X13, X17), add(sub(div(div(exp(X17), X0), X2), X17), add(X17, add(X13, -27.602465450763702)))))), add(mul(X13, X18), add(div(identity(sqrt(X8)), add(X9, -17.07004971987555)), -15.933071703982726))))))), add(mul(X13, X17), add(div(X1, add(div(X11, add(add(mul(X13, X13), add(div(X1, add(div(X11, add(X17, add(-27.602465450763702, add(add(X6, add(div(X11, add(X13, add(X10, add(X17, add(X13, -27.602465450763702))))), add(mul(X13, X17), add(div(identity(sq3(log(identity(sqrt(X2))))), add(log(identity(div(-46.53467538725848, -22.106182813308383))), add(X1, -27.602465450763702))), -15.933071703982726)))), add(X13, -27.602465450763702))))), mul(sq3(sub(X6, X13)), exp(exp(X15))))), add(div(X1, add(X17, X11)), add(div(X1, add(X17, add(div(X11, add(X17, add(mul(X13, X17), add(X17, add(X13, add(X13, -27.602465450763702)))))), add(mul(X13, X17), add(X5, -15.933071703982726))))), X15)))), add(mul(X13, X17), add(X17, add(X13, -27.602465450763702))))), add(identity(X5), add(div(identity(X5), add(X17, add(sqrt(exp(sq2(div(sqrt(add(X14, X5)), X13)))), -27.602465450763702))), add(div(X11, X11), add(mul(X13, X17), add(div(identity(sq3(log(identity(sqrt(mul(X0, X8)))))), add(X9, add(X13, add(div(X1, add(X6, add(div(X11, add(mul(X13, X17), add(mul(log(exp(sq2(X15))), X17), add(X15, add(X13, -27.602465450763702))))), add(mul(X13, X17), add(div(identity(sq3(log(identity(sqrt(div(X0, X7)))))), add(log(identity(sqrt(exp(X1)))), add(X13, -27.602465450763702))), -15.933071703982726))))), add(X13, add(div(X1, add(X6, add(div(X11, X15), add(mul(X11, X17), add(div(sq2(mul(add(mul(X8, X14), sqrt(X7)), sq2(4.7992335197904055))), add(exp(exp(X15)), add(X13, -27.602465450763702))), -15.933071703982726))))), add(div(X1, add(X17, sub(X10, X4))), add(div(X1, add(-27.602465450763702, add(X9, -27.602465450763702))), add(X13, -27.602465450763702))))))))), -15.933071703982726))))))), add(div(X1, add(X17, X11)), add(div(X1, add(X6, add(div(X11, add(X10, add(exp(exp(X0)), add(X13, add(X14, -27.602465450763702))))), add(mul(X18, X17), add(div(identity(sq3(log(identity(sqrt(X2))))), add(exp(exp(X15)), add(X13, -27.602465450763702))), -15.933071703982726))))), add(div(X1, add(X17, X11)), add(div(X1, add(exp(div(add(sq2(X0), log(sq3(X6))), sq3(log(sq2(X0))))), add(X9, -27.602465450763702))), add(X13, -27.602465450763702))))))))))",results/exp_perf_beam_grid_search_0245_c6beef1b79_hall_of_fame.csv,results/exp_perf_beam_grid_search_0245_c6beef1b79_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_d8abdaf898.pkl,False,max_iterations
beam_grid_0212,57482746cc,815ac51ab4,42,400,30,oblesa,100,2500,100,0.55,0.8,"[-100.0, 100.0]",5,100,50,0.5365546124117686,0.5321957859870161,0.0196009149975019,0.536082165670478,0.5302822703645733,0.3142962848088446,0.313607923538567,0.1545000879302369,0.1538826624749836,346.0,30.0,"log(log(log(mul(mul(mul(identity(X12), add(sqrt(identity(div(sqrt(sq2(mul(mul(identity(sqrt(identity(div(sqrt(sq2(sqrt(identity(div(sqrt(sq2(X3)), sq2(sq3(X6))))))), sq2(log(div(sqrt(sq2(sqrt(identity(div(sqrt(sq2(X4)), sq2(log(add(X1, X0)))))))), sq2(log(add(X1, X17)))))))))), add(add(sq3(X5), 50.43370059564705), 50.43370059564705)), div(sqrt(sq2(sq3(log(mul(mul(sqrt(sub(X4, -0.7240864421002868)), add(X13, 50.43370059564705)), exp(div(37.52104574813907, mul(add(X7, X11), X2)))))))), sq2(log(add(X1, mul(X2, X16)))))))), sq2(log(add(X1, sq3(add(X5, X6)))))))), mul(mul(identity(sqrt(identity(div(sqrt(sq2(sqrt(identity(div(sqrt(sq2(sqrt(div(sq2(X8), sq3(X11))))), sq2(log(sq2(log(add(X1, mul(X2, X16))))))))))), sq2(log(div(sqrt(sq2(sqrt(identity(exp(sq2(log(add(X1, X15)))))))), sq2(log(add(X1, X6)))))))))), add(sq2(X3), X8)), identity(div(mul(mul(identity(sqrt(identity(div(sqrt(sq2(sqrt(identity(div(sqrt(sq2(X5)), sq2(log(div(sqrt(sq2(X3)), sq2(X12))))))))), sq2(log(add(log(add(sq2(mul(X17, X8)), 2.7732500272464904)), X0))))))), add(sqrt(div(sqrt(X8), sq2(log(div(sqrt(sq2(sqrt(identity(exp(X7))))), sq2(log(add(X1, X17)))))))), 50.43370059564705)), div(sqrt(sq2(sq3(log(mul(mul(identity(sq2(log(add(X2, div(sqrt(sqrt(sq3(mul(X18, X8)))), sq2(sq2(log(add(X1, X0))))))))), add(sqrt(X13), 50.43370059564705)), X6))))), sq2(log(add(X1, sq3(exp(sq2(mul(X0, X15))))))))), sq2(X8)))))), add(sqrt(identity(div(sqrt(sq2(mul(mul(identity(identity(div(sq3(sqrt(identity(exp(X18)))), sq2(log(add(X1, sqrt(div(X17, X6)))))))), add(sq2(X3), X7)), identity(div(sqrt(sq2(mul(mul(identity(sqrt(identity(div(sqrt(identity(div(sqrt(sq2(sub(sqrt(X17), X0))), sq2(log(add(X1, sqrt(mul(X2, X15)))))))), sq2(log(add(X1, X0))))))), add(sqrt(X1), 50.43370059564705)), div(sqrt(sq2(sq3(log(mul(mul(identity(sq2(log(add(X0, sq2(X4))))), add(X17, 50.43370059564705)), div(sqrt(sq2(X4)), add(X5, sub(X12, X15)))))))), sq2(log(add(X1, X15))))))), sq2(X8)))))), sq2(log(add(X1, X0)))))), X0)), X6))))",results/exp_perf_beam_grid_search_0212_57482746cc_hall_of_fame.csv,results/exp_perf_beam_grid_search_0212_57482746cc_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_815ac51ab4.pkl,False,max_iterations
beam_grid_0228,0011453e25,3f4683aecd,42,400,30,oblesa,100,2500,120,0.6,0.45,"[-50.0, 50.0]",5,100,50,0.5356938571431276,0.5174977368771587,0.0196373196986946,0.5352205329283899,0.5155241000635238,0.3116725357717997,0.3152637756774459,0.1545361569199272,0.156543890450223,342.0,30.0,"log(div(-48.685411270707846, add(add(add(add(log(identity(mul(div(-48.685411270707846, add(add(add(add(add(log(X3), add(add(log(X3), -27.70768702030182), sqrt(add(X5, X13)))), div(add(add(log(X3), add(add(add(add(X9, div(add(add(add(log(X3), -27.70768702030182), -27.70768702030182), X7), add(add(add(add(log(exp(sub(sub(X14, X15), X6))), X13), X7), sq3(X1)), X9))), X7), X17), X7)), X7), add(add(add(add(log(exp(sub(sub(X14, X15), X6))), X13), X7), sq3(X1)), X9))), X7), X17), sub(X7, X0))), mul(div(-48.685411270707846, add(add(add(exp(X14), add(add(log(X3), -27.70768702030182), X7)), add(add(add(add(add(add(add(add(add(log(X3), add(add(log(X3), -27.70768702030182), div(mul(X12, X15), sqrt(X11)))), sqrt(add(X5, X17))), log(exp(sub(X17, X1)))), sqrt(add(X5, X17))), log(exp(sub(sqrt(X16), X1)))), X7), sqrt(add(X5, exp(sq2(X17))))), X13), X7)), div(add(add(log(X3), add(add(add(add(add(div(X4, X1), add(add(log(X3), -27.70768702030182), sqrt(add(X5, X17)))), div(add(add(add(-27.70768702030182, -27.70768702030182), -27.70768702030182), X7), add(add(add(add(log(exp(sub(sub(X14, X15), X6))), X13), X7), sq3(X1)), X9))), X7), X17), X7)), X7), add(add(add(add(log(exp(sub(sub(X14, X15), X6))), sqrt(add(X5, exp(sq2(X17))))), X7), sq3(X1)), X9)))), div(identity(mul(div(X4, X1), mul(div(-48.685411270707846, add(add(add(add(sub(-13.0814856262486, X11), mul(div(-48.685411270707846, add(log(X4), X9)), div(X12, X3))), add(log(sq2(add(identity(sub(sq3(X4), identity(mul(X0, sq3(log(identity(exp(49.4809275848563)))))))), sq3(X4)))), add(add(log(X3), -27.70768702030182), sqrt(add(X5, X17))))), log(X3)), mul(div(-27.70768702030182, add(add(add(add(log(X3), add(add(log(X3), -27.70768702030182), X7)), X7), X13), X14)), div(identity(mul(div(X4, X1), mul(div(-48.685411270707846, add(add(add(add(add(log(exp(sub(X13, X6))), X13), X7), sq3(X1)), sub(X14, X15)), sub(X14, X15))), div(X12, X11)))), X11)))), div(X12, X11)))), X11))))), -27.70768702030182), X14), X13), exp(sub(sub(X17, X15), X6)))))",results/exp_perf_beam_grid_search_0228_0011453e25_hall_of_fame.csv,results/exp_perf_beam_grid_search_0228_0011453e25_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_3f4683aecd.pkl,False,max_iterations
beam_grid_0078,7334b8f9c3,3fc9cc20cf,42,400,30,oblesa,100,2000,120,0.55,0.8,"[-50.0, 50.0]",10,100,50,0.5348787311543792,0.5155522224225616,0.0196717945594778,0.5344045759817176,0.5135706276380683,0.3133100912619136,0.3174634811064196,0.1563773984941383,0.1582731063057589,94.0,14.0,"div(33.66093635559082, add(sub(sq3(sqrt(identity(sqrt(X1)))), X1), add(sub(sub(X1, sqrt(add(add(X13, X5), X5))), X13), add(div(sub(X11, sqrt(add(mul(X7, mul(sqrt(12.067646133693025), X11)), add(X13, X5)))), X12), add(add(sub(X15, X1), add(sqrt(X1), div(X11, X12))), add(sub(X1, sqrt(add(mul(X7, mul(sqrt(identity(sqrt(X3))), X11)), add(X13, X5)))), add(add(add(div(sqrt(X11), sub(X5, X2)), add(add(X16, 39.010822772979736), sq2(exp(sq2(mul(X15, X17)))))), div(sqrt(X11), sqrt(X3))), div(sqrt(X11), sqrt(sqrt(X3))))))))))",results/exp_perf_beam_grid_search_0078_7334b8f9c3_hall_of_fame.csv,results/exp_perf_beam_grid_search_0078_7334b8f9c3_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_3fc9cc20cf.pkl,False,max_iterations
beam_grid_0172,5968b83017,f70adc89ae,42,400,30,oblesa,100,2000,120,0.55,0.55,"[-50.0, 50.0]",5,100,50,0.534093991514912,0.5099666524510176,0.0197049842629042,0.5336190363608602,0.5079622103404835,0.311013052194134,0.3163199538822278,0.1546756568549342,0.1577881716750041,300.0,29.0,"div(33.66093635559082, add(log(exp(sub(X15, X13))), add(log(identity(X11)), add(log(exp(sub(identity(div(add(X10, add(mul(X0, mul(X0, X3)), add(sub(sub(div(sub(36.83324116624854, sub(X3, add(X10, add(mul(add(X15, add(X9, mul(exp(sub(exp(sub(X15, mul(X13, X16))), X13)), X11))), X3), mul(add(X15, add(add(X1, 36.83324116624854), mul(exp(sub(exp(X15), X13)), X11))), X3))))), sub(X3, -19.59700098611876)), mul(X15, mul(add(X16, add(X1, add(36.83324116624854, add(X1, 36.83324116624854)))), exp(sub(X15, X13))))), X11), add(div(add(exp(sub(X15, X13)), add(mul(mul(exp(X15), X11), X3), add(sub(sub(X15, mul(div(add(mul(36.83324116624854, X3), add(sub(36.83324116624854, sub(X3, -19.59700098611876)), sqrt(identity(sq2(X18))))), div(add(X14, sq3(X2)), log(sub(X3, -19.59700098611876)))), exp(sub(exp(X15), X13)))), sub(X3, add(X10, add(mul(add(mul(exp(sub(exp(sub(X15, mul(X13, X16))), X13)), X11), add(add(add(36.83324116624854, add(exp(sub(X15, X13)), 36.83324116624854)), 36.83324116624854), mul(exp(sub(X15, X13)), X11))), X3), mul(add(add(X1, 36.83324116624854), mul(exp(sub(exp(X15), X13)), X11)), X3))))), X12))), sub(X3, -19.59700098611876)), add(sub(sub(div(add(X10, add(mul(36.83324116624854, X3), add(sub(36.83324116624854, sub(X15, -19.59700098611876)), sqrt(identity(sq2(X18)))))), sub(X3, -19.59700098611876)), mul(X15, mul(add(X16, add(X1, 36.83324116624854)), X14))), X7), add(X5, add(X13, add(add(X1, 36.83324116624854), mul(X16, mul(sq2(X15), X11)))))))))), sub(X3, -19.59700098611876))), X13))), add(log(identity(X11)), add(sub(exp(sub(X15, mul(div(add(mul(36.83324116624854, X3), add(sub(36.83324116624854, sub(X3, -19.59700098611876)), sqrt(identity(sq2(X18))))), div(add(X14, sq3(X2)), log(identity(X3)))), exp(sub(exp(X15), X13))))), X13), add(sub(sub(sqrt(X15), mul(X5, 0.18817050932899093)), X13), add(sub(X15, mul(X5, 0.18817050932899093)), add(X16, add(X1, 36.83324116624854))))))))))",results/exp_perf_beam_grid_search_0172_5968b83017_hall_of_fame.csv,results/exp_perf_beam_grid_search_0172_5968b83017_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_f70adc89ae.pkl,False,max_iterations
beam_grid_0214,0271a1f2fd,8a494311cb,42,400,30,oblesa,100,2500,100,0.6,0.65,"[-50.0, 50.0]",5,100,50,0.5323863538304812,0.5086653600201587,0.0197772069281749,0.5319096578718364,0.5066555950772917,0.3110783268447344,0.3166943173777867,0.1546405479206934,0.1580749595788388,172.0,30.0,"div(add(add(41.09054273618726, mul(X7, X1)), identity(sq3(X17))), add(sqrt(mul(X17, X0)), add(sqrt(X11), add(sqrt(mul(X11, X15)), add(sqrt(X11), add(sqrt(X11), add(sub(add(log(log(X1)), add(log(X0), sub(add(div(add(mul(sqrt(mul(X17, X0)), mul(X15, div(sub(mul(X0, X9), sub(X3, X17)), sq2(exp(X1))))), add(X15, sub(add(X17, add(X17, add(X15, add(sub(div(div(sub(mul(X0, X9), sub(X3, X17)), sq2(exp(X1))), add(sqrt(div(X6, mul(X15, X11))), exp(log(X4)))), div(X13, sq3(X2))), add(X15, sub(add(X7, X1), sqrt(mul(X5, sqrt(sqrt(X8)))))))))), X13))), add(sqrt(div(X6, X5)), X10)), sub(add(sqrt(mul(X17, sqrt(X5))), add(X17, add(X15, sub(add(mul(mul(X17, X0), mul(X15, X11)), add(X15, sub(add(X17, add(X17, add(X15, add(sub(X17, div(X13, sq3(X2))), add(X15, sub(add(X7, X1), sqrt(mul(X5, sqrt(sqrt(X8)))))))))), X13))), X13)))), X13)), sq2(X14)))), sqrt(X5)), 47.12260961532593)))))))",results/exp_perf_beam_grid_search_0214_0271a1f2fd_hall_of_fame.csv,results/exp_perf_beam_grid_search_0214_0271a1f2fd_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_8a494311cb.pkl,False,max_iterations
beam_grid_0124,a158800408,ed87197fbe,42,400,30,oblesa,100,2500,120,0.7,0.55,"[-100.0, 100.0]",5,100,50,0.5314184006334641,0.507025024809119,0.0198181454483208,0.5309407179213725,0.505008550206616,0.3144627699929669,0.3199469041879954,0.1555701257546968,0.1584858745461868,155.0,28.0,"exp(div(identity(add(div(identity(add(sq2(identity(sub(X4, X10))), add(identity(mul(add(X6, identity(add(X15, add(log(sq3(add(sqrt(mul(X18, add(sqrt(sub(X4, X15)), X8))), identity(add(sqrt(sq3(X5)), sq2(sq3(X14))))))), X1)))), log(sq3(identity(add(X16, add(sq3(div(sqrt(mul(X18, X8)), X0)), identity(add(sqrt(sq3(X5)), sq2(sq3(X14))))))))))), identity(identity(identity(add(X16, identity(add(X5, identity(add(X16, div(identity(add(sq2(identity(sub(X11, X10))), sq2(sq3(X14)))), -83.41009587284111)))))))))))), -83.41009587284111), add(identity(mul(X15, log(sq3(identity(add(mul(sq3(identity(add(X16, add(sq3(X18), identity(add(add(add(X11, X11), identity(sqrt(X2))), X11)))))), X17), add(X16, X11))))))), identity(add(X14, identity(identity(add(X16, identity(add(sqrt(X11), identity(add(X15, identity(identity(add(log(X1), identity(add(sqrt(X11), identity(add(X6, identity(add(X16, add(log(sq3(add(X15, identity(X11)))), X1)))))))))))))))))))))), -83.41009587284111))",results/exp_perf_beam_grid_search_0124_a158800408_hall_of_fame.csv,results/exp_perf_beam_grid_search_0124_a158800408_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_ed87197fbe.pkl,False,max_iterations
beam_grid_0242,ecddcd4695,e0e031690b,42,400,30,oblesa,100,3000,100,0.55,0.8,"[-50.0, 50.0]",5,100,50,0.530352632895692,0.5097825370697322,0.0198632209273192,0.5298738637157917,0.5077773418499959,0.3207277986868158,0.3262688999409657,0.1611576849119172,0.1641625883147505,150.0,21.0,"log(div(-48.808003310114145, add(X14, add(mul(identity(X6), div(sq3(log(X1)), add(log(sq3(sqrt(X11))), add(X17, -27.602465450763702)))), add(mul(div(-48.808003310114145, add(X9, add(div(X11, add(exp(log(sq3(exp(X0)))), add(log(mul(X1, X1)), add(log(X0), -27.602465450763702)))), add(div(log(sq3(sq3(identity(mul(sqrt(div(sub(add(X1, sq3(X4)), sq2(identity(X0))), X11)), identity(add(X13, X8))))))), add(identity(X10), X10)), -27.602465450763702)))), div(X1, add(div(X7, add(identity(log(X0)), X17)), -27.602465450763702))), add(mul(X0, div(log(add(sqrt(X2), sq3(X1))), add(exp(mul(log(X4), X13)), add(log(X0), -27.602465450763702)))), add(X13, add(mul(X15, div(X11, add(X17, add(X17, add(log(mul(X11, X4)), add(mul(X15, div(X11, add(log(X8), add(log(sq3(sqrt(X11))), -27.602465450763702)))), add(log(sq3(15.743292722289738)), add(log(sq3(sqrt(X11))), -27.602465450763702)))))))), add(log(X4), add(log(X0), -27.602465450763702))))))))))",results/exp_perf_beam_grid_search_0242_ecddcd4695_hall_of_fame.csv,results/exp_perf_beam_grid_search_0242_ecddcd4695_final_population.csv,checkpoints/exp_perf_beam_grid_search_ckpt_e0e031690b.pkl,False,max_iterations
